beta,w0,wa,fs8_ratio,chi2,phantom
0.1,-0.975,-0.95,1.0276321702762574,10.855654761904756,False
0.1,-0.975,-0.888,1.0268329624486108,9.665469215029757,False
0.1,-0.975,-0.825,1.0260177977064904,8.838588169642852,False
0.1,-0.975,-0.762,1.0251860377641682,8.375011625744046,False
0.1,-0.975,-0.7,1.024337003904267,8.27473958333333,False
0.1,-0.975,-0.638,1.0234699734442014,8.537772042410714,False
0.1,-0.975,-0.575,1.0225841756335385,9.16410900297619,False
0.1,-0.975,-0.512,1.0216787872088033,10.153750465029763,False
0.1,-0.975,-0.45,1.020752927560644,11.50669642857143,False
0.1,-0.975,-0.387,1.0198056522807017,13.222946893601193,False
0.1,-0.975,-0.325,1.0188359476829318,15.302501860119051,False
0.1,-0.975,-0.262,1.0178427229361433,17.745361328125004,False
0.1,-0.975,-0.2,1.0168248019276773,20.551525297619055,False
0.1,-0.975,-0.137,1.0157809137757368,23.7209937686012,False
0.1,-0.975,-0.075,1.0147096811854783,27.253766741071438,False
0.1,-0.975,-0.012,1.0136096096959757,31.149844215029773,False
0.1,-0.975,0.05,1.0124790706419162,35.409226190476204,False
0.1,-0.975,0.113,1.0113162860948461,40.03191266741073,False
0.1,-0.975,0.175,1.0101193081066928,45.01790364583335,False
0.1,-0.975,0.238,1.008885995215144,50.367199125744065,False
0.1,-0.975,0.3,1.0076139862153957,56.079799107142875,False
0.1,-0.95,-1.2,1.0288271061569019,17.928757440476183,False
0.1,-0.95,-1.138,1.0280647577836763,15.05283900669642,False
0.1,-0.95,-1.075,1.0272880466326224,12.540225074404756,False
0.1,-0.95,-1.012,1.0264964365862563,10.390915643601183,False
0.1,-0.95,-0.95,1.0256893597676235,8.604910714285708,False
0.1,-0.95,-0.888,1.024866214329061,7.182210286458327,False
0.1,-0.95,-0.825,1.0240263614937888,6.122814360119041,False
0.1,-0.95,-0.762,1.0231691224301256,5.426722935267851,False
0.1,-0.95,-0.7,1.0222937746719438,5.0939360119047565,False
0.1,-0.95,-0.638,1.0213995482434082,5.124453590029757,False
0.1,-0.95,-0.575,1.0204856209712194,5.518275669642854,False
0.1,-0.95,-0.512,1.019551114159983,6.275402250744045,False
0.1,-0.95,-0.45,1.0185950864121096,7.395833333333331,False
0.1,-0.95,-0.387,1.0176165274708084,8.879568917410714,False
0.1,-0.95,-0.325,1.0166143512399217,10.726609002976192,False
0.1,-0.95,-0.262,1.0155873878977202,12.936953590029763,False
0.1,-0.95,-0.2,1.0145343743004984,15.51060267857143,False
0.1,-0.95,-0.137,1.013453943374442,18.447556268601193,False
0.1,-0.95,-0.075,1.0123446124299982,21.74781436011905,False
0.1,-0.95,-0.012,1.0112047684313303,25.411376953125004,False
0.1,-0.95,0.05,1.0100326521926197,29.438244047619055,False
0.1,-0.95,0.113,1.0088263395505117,33.8284156436012,False
0.1,-0.95,0.175,1.0075837181552842,38.58189174107144,False
0.1,-0.95,0.238,1.0063024609887699,43.698672340029766,False
0.1,-0.95,0.3,1.0049799961568613,49.178757440476204,False
0.1,-0.925,-1.2,1.0269369514582263,17.538132440476186,False
0.1,-0.925,-1.138,1.0261525430199792,14.429699125744044,False
0.1,-0.925,-1.075,1.0253531251577916,11.684570312499996,False
0.1,-0.925,-1.012,1.0245381291271385,9.302746000744044,False
0.1,-0.925,-0.95,1.0237069522008129,7.284226190476189,False
0.1,-0.925,-0.888,1.0228589552483953,5.629010881696428,False
0.1,-0.925,-0.825,1.0219934591924082,4.337100074404763,False
0.1,-0.925,-0.762,1.0211097417500894,3.408493768601193,False
0.1,-0.925,-0.7,1.020207033527345,2.8431919642857175,False
0.1,-0.925,-0.638,1.0192845137713733,2.6411946614583375,False
0.1,-0.925,-0.575,1.0183413051816126,2.8025018601190532,False
0.1,-0.925,-0.512,1.0173764691927674,3.327113560267864,False
0.1,-0.925,-0.45,1.0163889990657748,4.215029761904771,False
0.1,-0.925,-0.387,1.0153778132213034,5.466250465029772,False
0.1,-0.925,-0.325,1.0143417477954075,7.080775669642868,False
0.1,-0.925,-0.262,1.013279547034728,9.058605375744062,False
0.1,-0.925,-0.2,1.0121898533795655,11.399739583333348,False
0.1,-0.925,-0.137,1.0110711961066556,14.104178292410731,False
0.1,-0.925,-0.075,1.009921976380411,17.171921502976208,False
0.1,-0.925,-0.012,1.0087404538025568,20.602969215029784,False
0.1,-0.925,0.05,1.007524725529704,24.39732142857145,False
0.1,-0.925,0.113,1.0062727073552897,28.554978143601215,False
0.1,-0.925,0.175,1.0049821057148598,33.07593936011907,False
0.1,-0.925,0.238,1.003650391086887,37.96020507812503,False
0.1,-0.925,0.3,1.0022747599268351,43.20777529761908,False
0.1,-0.9,-1.2,1.0250095012681248,18.077566964285715,False
0.1,-0.9,-1.138,1.0242022262268335,14.73661876860119,False
0.1,-0.9,-1.075,1.023379261233686,11.758975074404761,False
0.1,-0.9,-1.012,1.0225400028162708,9.144635881696427,False
0.1,-0.9,-0.95,1.0216838111428126,6.893601190476188,False
0.1,-0.9,-0.888,1.0208100070079873,5.005871000744045,False
0.1,-0.9,-0.825,1.0199178682651526,3.481445312499997,False
0.1,-0.9,-0.762,1.0190066260942456,2.3203241257440443,False
0.1,-0.9,-0.7,1.0180754607312084,1.522507440476187,False
0.1,-0.9,-0.638,1.0171234968627254,1.0879952566964248,False
0.1,-0.9,-0.575,1.0161497979328264,1.0167875744047579,False
0.1,-0.9,-0.512,1.0151533609289,1.3088843936011865,False
0.1,-0.9,-0.45,1.0141331085536363,1.9642857142857102,False
0.1,-0.9,-0.387,1.0130878825105596,2.9829915364583295,False
0.1,-0.9,-0.325,1.0120164343142208,4.365001860119044,False
0.1,-0.9,-0.262,1.0109174156292116,6.110316685267853,False
0.1,-0.9,-0.2,1.0097893667281503,8.218936011904757,False
0.1,-0.9,-0.137,1.0086307030185664,10.690859840029757,False
0.1,-0.9,-0.075,1.0074397009658205,13.526088169642854,False
0.1,-0.9,-0.012,1.0062144797677615,16.724621000744044,False
0.1,-0.9,0.05,1.0049529802534116,20.286458333333332,False
0.1,-0.9,0.113,1.0036529423814833,24.21160016741071,False
0.1,-0.9,0.175,1.0023118749185658,28.50004650297619,False
0.1,-0.9,0.238,1.0009270240742354,33.15179734002976,False
0.1,-0.9,0.3,0.9994953298936745,38.16685267857143,False
0.1,-0.875,-1.2,1.0230437310947342,19.54706101190476,False
0.1,-0.875,-1.138,1.022212748058479,15.973597935267852,False
0.1,-0.875,-1.075,1.0213653586080051,12.763439360119046,False
0.1,-0.875,-1.012,1.0205009223666983,9.91658528645833,False
0.1,-0.875,-0.95,1.0196187598093664,7.433035714285712,False
0.1,-0.875,-0.888,1.0187181489545127,5.312790643601188,False
0.1,-0.875,-0.825,1.0177983213752044,3.55585007440476,False
0.1,-0.875,-0.762,1.016858458424736,2.162214006696427,False
0.1,-0.875,-0.7,1.0158976863364255,1.1318824404761894,False
0.1,-0.875,-0.638,1.0149150710605055,0.46485537574404706,False
0.1,-0.875,-0.575,1.0139096125593803,0.16113281250000006,False
0.1,-0.875,-0.512,1.0128802378877932,0.22071475074404828,False
0.1,-0.875,-0.45,1.0118257941795143,0.6436011904761918,False
0.1,-0.875,-0.387,1.010745039867056,1.4297921316964306,False
0.1,-0.875,-0.325,1.0096366352509627,2.5792875744047645,False
0.1,-0.875,-0.262,1.0084991314870613,4.092087518601194,False
0.1,-0.875,-0.2,1.0073309573027744,5.968191964285719,False
0.1,-0.875,-0.137,1.0061304057988985,8.20760091145834,False
0.1,-0.875,-0.075,1.00489561618926,10.810314360119053,False
0.1,-0.875,-0.012,1.0036245548868763,13.776332310267865,False
0.1,-0.875,0.05,1.0023149917997836,17.10565476190477,False
0.1,-0.875,0.113,1.000964474350567,20.79828171502977,False
0.1,-0.875,0.175,0.9995702934188472,24.85421316964287,False
0.1,-0.875,0.238,0.9981294481772028,29.273449125744058,False
0.1,-0.875,0.3,0.9966385957273779,34.05598958333335,False
0.1,-0.85,-1.2,1.021038582422376,21.946614583333332,False
0.1,-0.85,-1.138,1.0201830131729663,18.140636625744047,False
0.1,-0.85,-1.075,1.0193102831576475,14.697963169642858,False
0.1,-0.85,-1.012,1.0184197125521677,11.618594215029761,False
0.1,-0.85,-0.95,1.01751057948401,8.902529761904761,False
0.1,-0.85,-0.888,1.016582115987574,6.549769810267857,False
0.1,-0.85,-0.825,1.0156335043435556,4.560314360119047,False
0.1,-0.85,-0.762,1.0146638722732924,2.9341634114583326,False
0.1,-0.85,-0.7,1.013672288058907,1.671316964285714,False
0.1,-0.85,-0.638,1.012657754602897,0.7717750186011901,False
0.1,-0.85,-0.575,1.0116192032232247,0.23553757440476178,False
0.1,-0.85,-0.512,1.0105554860961543,0.06260463169642867,False
0.1,-0.85,-0.45,1.0094653683715056,0.2529761904761909,False
0.1,-0.85,-0.387,1.0083475186748068,0.8066522507440483,False
0.1,-0.85,-0.325,1.007200498459664,1.7236328125000013,False
0.1,-0.85,-0.262,1.0060227498551766,3.0039178757440497,False
0.1,-0.85,-0.2,1.0048125809671251,4.6475074404761925,False
0.1,-0.85,-0.137,1.003568151073704,6.6544015066964315,False
0.1,-0.85,-0.075,1.0022874500362153,9.024600074404765,False
0.1,-0.85,-0.012,1.000968277374296,11.758103143601193,False
0.1,-0.85,0.05,0.9996082157870114,14.854910714285719,False
0.1,-0.85,0.113,0.9982046007754211,18.31502278645834,False
0.1,-0.85,0.175,0.9967544853459002,22.138439360119055,False
0.1,-0.85,0.238,0.9952545935960634,26.32516043526786,False
0.1,-0.85,0.3,0.9937012725658384,30.87518601190477,False
0.1,-0.825,-1.2,1.0189929610013784,25.276227678571434,False
0.1,-0.825,-1.138,1.018111888740506,21.237734840029766,False
0.1,-0.825,-1.075,1.017212861309558,17.562546502976197,False
0.1,-0.825,-1.012,1.0162951567650276,14.250662667410719,False
0.1,-0.825,-0.95,1.015358007602575,11.302083333333336,False
0.1,-0.825,-0.888,1.0144005970605259,8.716808500744051,False
0.1,-0.825,-0.825,1.0134220542415358,6.494838169642859,False
0.1,-0.825,-0.762,1.0124214496397215,4.6361723400297645,False
0.1,-0.825,-0.7,1.0113977890167607,3.1408110119047636,False
0.1,-0.825,-0.638,1.0103500075960736,2.008754185267859,False
0.1,-0.825,-0.575,1.0092769626622375,1.240001860119049,False
0.1,-0.825,-0.512,1.0081774258068648,0.8345540364583347,False
0.1,-0.825,-0.45,1.0070500735361432,0.7924107142857156,False
0.1,-0.825,-0.387,1.005893477402699,1.1135718936011918,False
0.1,-0.825,-0.325,1.0047060917840294,1.7980375744047632,False
0.1,-0.825,-0.262,1.003486240206927,2.8458077566964297,False
0.1,-0.825,-0.2,1.0022321003708168,4.256882440476192,False
0.1,-0.825,-0.137,1.00094168506543,6.031261625744049,False
0.1,-0.825,-0.075,0.9996128216417391,8.168945312500002,False
0.1,-0.825,-0.012,0.9982431268594095,10.66993350074405,False
0.1,-0.825,0.05,0.9968299787764185,13.534226190476193,False
0.1,-0.825,0.113,0.9953704804908464,16.76182338169643,False
0.1,-0.825,0.175,0.9938614203645193,20.352725074404766,False
0.1,-0.825,0.238,0.9922992231103401,24.306931268601193,False
0.1,-0.825,0.3,0.9906798880666592,28.62444196428572,False
0.1,-0.8,-1.2,1.0169057355011069,29.53590029761904,False
0.1,-0.8,-1.138,1.0159982031747974,25.26489257812499,False
0.1,-0.8,-1.075,1.015071878639856,21.357189360119037,False
0.1,-0.8,-1.012,1.014125995148287,17.812790643601183,False
0.1,-0.8,-0.95,1.0131597364171003,14.631696428571422,False
0.1,-0.8,-0.888,1.0121722331107992,11.813906715029754,False
0.1,-0.8,-0.825,1.0111625576590617,9.359421502976183,False
0.1,-0.8,-0.762,1.0101297187475164,7.268240792410707,False
0.1,-0.8,-0.7,1.0090726553363978,5.540364583333326,False
0.1,-0.8,-0.638,1.0079902295978649,4.175792875744041,False
0.1,-0.8,-0.575,1.0068812192208714,3.1745256696428514,False
0.1,-0.8,-0.512,1.0057443085680027,2.5365629650297565,False
0.1,-0.8,-0.45,1.0045780787650023,2.2619047619047574,False
0.1,-0.8,-0.387,1.0033809959933697,2.350551060267853,False
0.1,-0.8,-0.325,1.0021513985113084,2.8025018601190443,False
0.1,-0.8,-0.262,1.0008874818911526,3.617757161458331,False
0.1,-0.8,-0.2,0.9995872804413768,4.796316964285713,False
0.1,-0.8,-0.137,0.9982486487865234,6.33818126860119,False
0.1,-0.8,-0.075,0.9968692362013919,8.243350074404763,False
0.1,-0.8,-0.012,0.995446460009755,10.51182338169643,False
0.1,-0.8,0.05,0.9939774723951945,13.143601190476192,False
0.1,-0.8,0.113,0.9924591221590782,16.13868350074405,False
0.1,-0.8,0.175,0.9908879069075429,19.497070312500004,False
0.1,-0.8,0.238,0.989259918066579,23.218761625744055,False
0.1,-0.8,0.3,0.9875707708468449,27.303757440476197,False
0.1,-0.775,-1.2,1.0147757363689303,34.72563244047621,False
0.1,-0.775,-1.138,1.0138407444092536,30.22210984002978,False
0.1,-0.775,-1.075,1.012886078404867,26.08189174107145,False
0.1,-0.775,-1.012,1.0119109231455532,22.304978143601208,False
0.1,-0.775,-0.95,1.010914410584171,18.891369047619065,False
0.1,-0.775,-0.888,1.009895615150368,15.841064453125014,False
0.1,-0.775,-0.825,1.0088535480147294,13.154064360119062,False
0.1,-0.775,-0.762,1.0077871519219754,10.830368768601204,False
0.1,-0.775,-0.7,1.006695293723594,8.869977678571441,False
0.1,-0.775,-0.638,1.0055767570401988,7.272891090029773,False
0.1,-0.775,-0.575,1.004430233802251,6.039109002976201,False
0.1,-0.775,-0.512,1.0032543142665402,5.168631417410723,False
0.1,-0.775,-0.45,1.0020474761547165,4.661458333333342,False
0.1,-0.775,-0.387,1.0008080718831485,4.517589750744055,False
0.1,-0.775,-0.325,0.9995343139946304,4.737025669642865,False
0.1,-0.775,-0.262,0.9982242580005063,5.319766090029769,False
0.1,-0.775,-0.2,0.9968757837245774,6.265811011904768,False
0.1,-0.775,-0.137,0.9954865720215011,7.575160435267863,False
0.1,-0.775,-0.075,0.9940540779381236,9.247814360119053,False
0.1,-0.775,-0.012,0.9925755007553902,11.283772786458337,False
0.1,-0.775,0.05,0.991047745163558,13.683035714285719,False
0.1,-0.775,0.113,0.9894673788647096,16.445603143601193,False
0.1,-0.775,0.175,0.987830579007907,19.571475074404766,False
0.1,-0.775,0.238,0.9861330680880583,23.060651506696434,False
0.1,-0.775,0.3,0.984370037406372,26.913132440476193,False
0.1,-0.75,-1.2,1.0126017542182644,40.84542410714286,False
0.1,-0.75,-1.138,1.0116382588824604,36.10938662574405,False
0.1,-0.75,-1.075,1.0106541597119012,31.736653645833336,False
0.1,-0.75,-1.012,1.0096485903381647,27.727225167410715,False
0.1,-0.75,-0.95,1.0086206264127404,24.08110119047619,False
0.1,-0.75,-0.888,1.0075692822898217,20.798281715029763,False
0.1,-0.75,-0.825,1.0064935041203285,17.878766741071427,False
0.1,-0.75,-0.762,1.0053921631698306,15.322556268601188,False
0.1,-0.75,-0.7,1.004264048826083,13.129650297619046,False
0.1,-0.75,-0.638,1.003107860345729,11.300048828124998,False
0.1,-0.75,-0.575,1.001922196973913,9.833751860119046,False
0.1,-0.75,-0.512,1.0007055473476545,8.730759393601188,False
0.1,-0.75,-0.45,0.9994562774925938,7.991071428571427,False
0.1,-0.75,-0.387,0.9981726164987853,7.614687965029759,False
0.1,-0.75,-0.325,0.9968526399861581,7.601609002976188,False
0.1,-0.75,-0.262,0.9954942523867992,7.951834542410713,False
0.1,-0.75,-0.2,0.9940951642083226,8.665364583333332,False
0.1,-0.75,-0.137,0.9926528672491358,9.742199125744046,False
0.1,-0.75,-0.075,0.991164604256264,11.182338169642856,False
0.1,-0.75,-0.012,0.9896273347599093,12.985781715029761,False
0.1,-0.75,0.05,0.988037691898859,15.152529761904761,False
0.1,-0.75,0.113,0.9863919348589371,17.682582310267858,False
0.1,-0.75,0.175,0.9846858855823102,20.575939360119047,False
0.1,-0.75,0.238,0.9829148597393382,23.832600911458336,False
0.1,-0.75,0.3,0.9810735747106425,27.452566964285715,False
0.1,-0.725,-1.2,1.010382538626704,47.895275297619065,False
0.1,-0.725,-1.138,1.0093894493139133,42.92672293526787,False
0.1,-0.725,-1.075,1.0083747762395072,38.32147507440477,False
0.1,-0.725,-1.012,1.007337597019233,34.079531715029766,False
0.1,-0.725,-0.95,1.00627692839483,30.20089285714287,False
0.1,-0.725,-0.888,1.0051917198304599,26.685558500744055,False
0.1,-0.725,-0.825,1.0040808472321925,23.53352864583334,False
0.1,-0.725,-0.762,1.0029431055667546,20.74480329241072,False
0.1,-0.725,-0.7,1.0017772008017667,18.319382440476193,False
0.1,-0.725,-0.638,1.0005817411186626,16.257266090029766,False
0.1,-0.725,-0.575,0.9993552257523742,14.55845424107143,False
0.1,-0.725,-0.512,0.9980960337780471,13.222946893601192,False
0.1,-0.725,-0.45,0.996802410136432,12.250744047619051,False
0.1,-0.725,-0.387,0.9954724502439888,11.641845703125002,False
0.1,-0.725,-0.325,0.9941040815169909,11.39625186011905,False
0.1,-0.725,-0.262,0.9926950434229034,11.513962518601192,False
0.1,-0.725,-0.2,0.9912428622665795,11.99497767857143,False
0.1,-0.725,-0.137,0.9897448233690634,12.839297340029763,False
0.1,-0.725,-0.075,0.9881979371629418,14.046921502976192,False
0.1,-0.725,-0.012,0.9865989000607884,15.617850167410715,False
0.1,-0.725,0.05,0.9849440478860619,17.552083333333332,False
0.1,-0.725,0.113,0.9832292972856397,19.849621000744047,False
0.1,-0.725,0.175,0.9814500808354003,22.510463169642858,False
0.1,-0.725,0.238,0.9796012605618224,25.534609840029763,False
0.1,-0.725,0.3,0.9776770283267406,28.922061011904763,False
0.1,-0.7,-1.2,1.0081167966917297,55.87518601190478,False
0.1,-0.7,-1.138,1.0070929741990327,50.67411876860121,False
0.1,-0.7,-1.075,1.0060465335563518,45.83635602678574,False
0.1,-0.7,-1.012,1.0049764941899346,41.36189778645835,False
0.1,-0.7,-0.95,1.0038818083847711,37.250744047619065,False
0.1,-0.7,-0.888,1.0027613565260878,33.502894810267875,False
0.1,-0.7,-0.825,1.001613939310754,30.118350074404777,False
0.1,-0.7,-0.762,1.0004382688994657,27.097109840029773,False
0.1,-0.7,-0.7,0.9992329622431471,24.43917410714287,False
0.1,-0.7,-0.638,0.9979965289046346,22.144542875744058,False
0.1,-0.7,-0.575,0.996727360421451,20.213216145833343,False
0.1,-0.7,-0.512,0.9954237172108494,18.645193917410722,False
0.1,-0.7,-0.45,0.9940837132800567,17.4404761904762,False
0.1,-0.7,-0.387,0.9927052988769304,16.59906296502977,False
0.1,-0.7,-0.325,0.9912862407415471,16.120954241071434,False
0.1,-0.7,-0.262,0.9898240986690104,16.006150018601197,False
0.1,-0.7,-0.2,0.9883161980444977,16.254650297619055,False
0.1,-0.7,-0.137,0.9867595984697437,16.866455078125004,False
0.1,-0.7,-0.075,0.9851510564409222,17.84156436011905,False
0.1,-0.7,-0.012,0.9834869797558977,19.179978143601193,False
0.1,-0.7,0.05,0.9817633756265536,20.88169642857143,False
0.1,-0.7,0.113,0.9799757857260443,22.946719215029763,False
0.1,-0.7,0.175,0.978119208623908,25.375046502976193,False
0.1,-0.7,0.238,0.9761880051285299,28.16667829241072,False
0.1,-0.7,0.3,0.9741757832065476,31.32161458333334,False
0.1,-0.675,-1.2,1.0058031905803995,64.78515624999999,False
0.1,-0.675,-1.138,1.0047474443453726,59.35157412574404,False
0.1,-0.675,-1.075,1.0036679887643292,54.281296502976176,False
0.1,-0.675,-1.012,1.0025637802635596,49.574323381696416,False
0.1,-0.675,-0.95,1.001433703305564,45.230654761904745,False
0.1,-0.675,-0.888,1.0002765632254313,41.250290643601176,False
0.1,-0.675,-0.825,0.9990910799089192,37.6332310267857,False
0.1,-0.675,-0.762,0.9978758773340132,34.37947591145832,False
0.1,-0.675,-0.7,0.9966294755052231,31.48902529761903,False
0.1,-0.675,-0.638,0.9953502783264578,28.96187918526784,False
0.1,-0.675,-0.575,0.9940365608875306,26.798037574404745,False
0.1,-0.675,-0.512,0.9926864552486229,24.997500465029745,False
0.1,-0.675,-0.45,0.9912979335264991,23.56026785714284,False
0.1,-0.675,-0.387,0.9898687888814863,22.48633975074403,False
0.1,-0.675,-0.325,0.9883966126646255,21.775716145833314,False
0.1,-0.675,-0.262,0.9868787694507714,21.428397042410694,False
0.1,-0.675,-0.2,0.9853123655646594,21.444382440476176,False
0.1,-0.675,-0.137,0.9836942138973837,21.823672340029745,False
0.1,-0.675,-0.075,0.9820207921608021,22.566266741071413,False
0.1,-0.675,-0.012,0.9802881917920738,23.672165643601172,False
0.1,-0.675,0.05,0.9784920582291052,25.14136904761903,False
0.1,-0.675,0.113,0.9766275184682507,26.973876953124986,False
0.1,-0.675,0.175,0.9746890913760828,29.169689360119033,False
0.1,-0.675,0.238,0.9726705827366073,31.728806268601176,False
0.1,-0.675,0.3,0.970564947349501,34.651227678571416,False
0.1,-0.65,-1.2,1.0034403377977936,74.62518601190476,False
0.1,-0.65,-1.138,1.0023514224880392,68.95908900669643,False
0.1,-0.65,-1.075,1.0012376473456497,63.65629650297619,False
0.1,-0.65,-1.012,1.0000979006468833,58.716808500744044,False
0.1,-0.65,-0.95,0.9989309929051341,54.14062499999999,False
0.1,-0.65,-0.888,0.9977356497487022,49.927746000744044,False
0.1,-0.65,-0.825,0.9965105044338668,46.07817150297618,False
0.1,-0.65,-0.762,0.9952540857382457,42.59190150669642,False
0.1,-0.65,-0.7,0.993964809696772,39.46893601190475,False
0.1,-0.65,-0.638,0.9926409657247298,36.70927501860118,False
0.1,-0.65,-0.575,0.9912807032589811,34.31291852678571,False
0.1,-0.65,-0.512,0.9898820155114574,32.27986653645832,False
0.1,-0.65,-0.45,0.9884427209672386,30.61011904761904,False
0.1,-0.65,-0.387,0.9869604417914352,29.303676060267847,False
0.1,-0.65,-0.325,0.9854325793543205,28.360537574404752,False
0.1,-0.65,-0.262,0.983856285058642,27.780703590029752,False
0.1,-0.65,-0.2,0.9822284259456836,27.564174107142847,False
0.1,-0.65,-0.137,0.9805455458726235,27.710949125744037,False
0.1,-0.65,-0.075,0.9788038161616687,28.22102864583332,False
0.1,-0.65,-0.012,0.9769989805892907,29.094412667410705,False
0.1,-0.65,0.05,0.9751262863789948,30.33110119047618,False
0.1,-0.65,0.113,0.9731804018365362,31.931094215029752,False
0.1,-0.65,0.175,0.971155316876239,33.894391741071416,False
0.1,-0.65,0.238,0.9690442169003829,36.220993768601176,False
0.1,-0.65,0.3,0.9668393334362249,38.91090029761904,False
0.1,-0.625,-1.2,1.0010268078589741,85.39527529761907,False
0.1,-0.625,-1.138,0.9999034230828934,79.49666341145834,False
0.1,-0.625,-1.075,0.9987539631324063,73.96135602678572,False
0.1,-0.625,-1.012,0.9975772436795052,68.78935314360119,False
0.1,-0.625,-0.95,0.9963719970225099,63.980654761904766,False
0.1,-0.625,-0.888,0.995136863136272,59.53526088169643,False
0.1,-0.625,-0.825,0.9938703810263828,55.45317150297619,False
0.1,-0.625,-0.762,0.9925709780660283,51.73438662574405,False
0.1,-0.625,-0.7,0.991236957532206,48.37890625,False
0.1,-0.625,-0.638,0.9898664857152404,45.38673037574405,False
0.1,-0.625,-0.575,0.9884575761135114,42.75785900297618,False
0.1,-0.625,-0.512,0.9870080716773935,40.49229213169642,False
0.1,-0.625,-0.45,0.9855156241561189,38.59002976190475,False
0.1,-0.625,-0.387,0.9839776704494003,37.05107189360118,False
0.1,-0.625,-0.325,0.9823914047778867,35.87541852678571,False
0.1,-0.625,-0.262,0.9807537463906115,35.06306966145833,False
0.1,-0.625,-0.2,0.9790613013331034,34.614025297619044,False
0.1,-0.625,-0.137,0.9773103179294157,34.52828543526785,False
0.1,-0.625,-0.075,0.9754966323417531,34.80585007440475,False
0.1,-0.625,-0.012,0.9736156062617178,35.44671921502975,False
0.1,-0.625,0.05,0.9716620473830911,36.45089285714285,False
0.1,-0.625,0.113,0.9696301186555188,37.81837100074404,False
0.1,-0.625,0.175,0.9675132205735875,39.54915364583332,False
0.1,-0.625,0.238,0.9653038531553212,41.6432407924107,False
0.1,-0.625,0.3,0.9629934393770968,44.100632440476176,False
0.1,-0.6,-1.2,0.9985611219639293,97.09542410714288,False
0.1,-0.6,-1.138,0.997401906365212,90.96429734002979,False
0.1,-0.6,-1.075,0.99621533283976,85.19647507440479,False
0.1,-0.6,-1.012,0.9950001403374706,79.79195731026788,False
0.1,-0.6,-0.95,0.9937549746598403,74.75074404761907,False
0.1,-0.6,-0.888,0.9924783842461204,70.07283528645834,False
0.1,-0.6,-0.825,0.9911688082993926,65.75823102678574,False
0.1,-0.6,-0.762,0.9898245634700172,61.806931268601204,False
0.1,-0.6,-0.7,0.9884438323137906,58.21893601190477,False
0.1,-0.6,-0.638,0.9870246478936471,54.99424525669644,False
0.1,-0.6,-0.575,0.9855648767388901,52.132859002976204,False
0.1,-0.6,-0.512,0.9840621990917576,49.63477725074406,False
0.1,-0.6,-0.45,0.9825140860960617,47.50000000000001,False
0.1,-0.6,-0.387,0.9809177731453375,45.72852725074405,False
0.1,-0.6,-0.325,0.979270228960102,44.3203590029762,False
0.1,-0.6,-0.262,0.9775681197978823,43.27549525669644,False
0.1,-0.6,-0.2,0.975807766152021,42.59393601190476,False
0.1,-0.6,-0.137,0.9739850931836544,42.27568126860119,False
0.1,-0.6,-0.075,0.9720955697112511,42.320731026785715,False
0.1,-0.6,-0.012,0.9701341354189028,42.729085286458336,False
0.1,-0.6,0.05,0.9680951156058611,43.500744047619044,False
0.1,-0.6,0.113,0.965972111987421,44.635707310267854,False
0.1,-0.6,0.175,0.9637578744729564,46.13397507440476,False
0.1,-0.6,0.238,0.9614441398049869,47.99554734002976,False
0.1,-0.6,0.3,0.9590214309003897,50.220424107142854,False
