repo,folder,claim_id,source_file,status,falsifier_text,quantity,units,how_obtained,reference,maps_to,breaks_at,downgrade_reason,notes
g2b,(repo root),GB-4,CLAIMS_REGISTER.json,MEASURED,"three unsourced tolerances (0.05 edge, phi^-9 cycle, 0.10 integrity) and a drift band of (1+t)^2 rather than a doubled tolerance",drift band shape and tolerance provenance,"dimensionless ratio ((1+t)^2 band: at t=0.5 it is [0.25,2.25] rather than doubled [0,2]; tolerances 0.05 edge, phi^-9 cycle, 0.10 integrity unsourced)",compute the band from the record's tol_frac; compare against a doubled tolerance,,,,,register status=live names=refutation. salvage UNITS
g2b,(repo root),GB-5,CLAIMS_REGISTER.json,MEASURED,"LEDGER is a relative path and append_geo_claims does an unlocked read-modify-write, matching the 23 sites in fabrication/",LEDGER path resolution and locking,count of relative-path unlocked read-modify-write sites (23 in fabrication/),run append_geo_claims from two working directories and compare the two ledgers,,,,,register status=live names=refutation.
g2b,(repo root),GI-1,CLAIMS_REGISTER.json,MEASURED,"IntegrityMonitor predictions are seeded from the design value, not the measurement, so a measured error propagates nowhere",source of IntegrityMonitor prediction seeds,"boolean flag predictions_use_measurements (design value, not the measurement)",inspect the full_report field,,,,,register status=live names=refutation.
g2b,(repo root),GI-2,CLAIMS_REGISTER.json,MEASURED,"the INTEGRITY_THRESHOLD clause in full_report is unsatisfiable: integrity is a product of two fractions so is at most 1.0, and the clause tests it against 1.809",integrity score vs INTEGRITY_THRESHOLD,"dimensionless (product of two fractions, at most 1.0) tested against 1.809: unsatisfiable",evaluate the full_report clause over reachable inputs,,,,,register status=live names=refutation.
g2b,(repo root),GI-3,CLAIMS_REGISTER.json,MEASURED,"check() keeps the minimum-error prediction over all sources, so a design with two routes of different product is resolved in the measurement's favour and reported trusted",disagreement between two routes vs the reported error,spread of route products (minimum-error kept; contradiction reported trusted),build a design with two routes of different product and run check(),,,,,register status=live names=refutation.
g2b,(repo root),GI-4,CLAIMS_REGISTER.json,MEASURED,"reconstruct() implements neither the averaging nor the path weighting its docstring promises; the first edge to reach a node wins, so insertion order decides",reconstruct() dependence on edge insertion order,difference in reconstructed values between the two insertion orders (boolean/equal or not),build the same graph twice with edges added in each order and compare,,,,,register status=live names=refutation.
g2b,(repo root),GI-5,CLAIMS_REGISTER.json,MEASURED,"IntegrityReport.reconstructed is declared on the dataclass and never assigned, so it is None on every report the module produces",IntegrityReport.reconstructed field value,None on every report the module produces (assigned or not),inspect any produced report,,,,,register status=live names=refutation.
g2b,(repo root),GI-6,CLAIMS_REGISTER.json,MEASURED,"reconstruct() returns {} from a single measurement, and a forward-only chain reports its first node untrusted on perfect measurements",reconstruct() output from a single measurement; first-node trust verdict,dict size ({} from one measurement); verdict label (untrusted on perfect measurements),run a forward-only chain with perfect measurements,,,,,register status=live names=refutation.
g2b,(repo root),GI-7,CLAIMS_REGISTER.json,MEASURED,the field guide's speed-of-sound correction was 6%; the true shift from +20 C to -40 C is 10.6%,speed-of-sound correction from +20 C to -40 C,percent (field guide 6%; true shift 10.6%; c(T)=331.3+0.606T within 0.32% of exact sqrt form at -40 C),"compute the c(T) shift, linear vs sqrt(1+T/273.15)",,,,,register status=live names=refutation.
g2b,(repo root),GI-8,CLAIMS_REGISTER.json,MEASURED,core.audit()'s integrity_score responds to the geometry: randomising every edge factor drops it from 2.000 to a mean of 0.014 over 200 draws,integrity_score response to geometry,dimensionless (2.000 intact; mean 0.014 over 200 randomised-edge-factor draws),"null harness: randomise every edge factor, keep graph and weights",,,,,register status=live names=mechanism. mechanism (positive result)
g2b,(repo root),GI-11,CLAIMS_REGISTER.json,MEASURED,"cycle closure is evaluated at the single point x = 1, so any affine cycle map with a + b = 1 is reported consistent without being the identity",cycle-closure evaluation,"residual at the single point x=1 (any affine map with a+b=1 passes; compose(2,-1) fails a two-point test)","evaluate closure at two points or compare (a,b) to (1,0)",,,,,register status=live names=refutation.
g2b,(repo root),GI-12,CLAIMS_REGISTER.json,MEASURED,"integrity_score = base_score * (1 + mean_edge_weight), where weight is author-declared and only ever adds: zero confidence still scores the full consistency fraction",integrity_score sensitivity to author-declared weights,"dimensionless (weights alone move the score 1.2298-1.7248 with geometry untouched; ceiling 2.0 at w<=1, so INTEGRITY_THRESHOLD 3.618 unreachable)",vary weights with the geometry fixed,,,,,register status=live names=refutation. salvage UNITS
g2b,(repo root),GI-13,CLAIMS_REGISTER.json,MEASURED,correct() reaches cycle consistency by splitting the error across the cycle rather than restoring the wrong edge,correct() convergence on the injected defect,"percent error (edge 23.6% high converges to +11.9%, inverse partner -9.5%; audit() then reports 5/5 consistent)",run correct() on the drop's own injected-defect fixture,,,,,register status=live names=refutation.
g2b,(repo root),GI-14,CLAIMS_REGISTER.json,MEASURED,"_inverse_apply returns float('inf') on a zero factor while its only caller guards with except (ZeroDivisionError, OverflowError)",_inverse_apply return on a zero factor,"float (inf) vs the caller's guard except (ZeroDivisionError, OverflowError) which never fires",call with a zero factor and observe the guard,,,,,register status=live names=refutation.
g2b,(repo root),GI-15,CLAIMS_REGISTER.json,MEASURED,hash() is documented as a hash of network topology and relations and is also a hash of insertion order,hash() sensitivity to insertion order,boolean (the same network built two ways hashes differently),to_dict() lists nodes/edges in insertion order; hash both builds,,,,,register status=live names=refutation.
g2b,(repo root),GI-16,CLAIMS_REGISTER.json,MEASURED,"three of the drop's 20 tests cannot fail: the audit bounds hold by construction, the hash test reuses one object, and the correct() fixture is already consistent",count of tests that cannot fail,"count (3 of 20; correct() fixture 2.5 x 0.4 = 1.0 exactly, already consistent)",check the fixture arithmetic and what each test covers,,,,,register status=live names=refutation. salvage UNFALSIFIABLE
g2b,(repo root),GIES-1,CLAIMS_REGISTER.json,MEASURED,"T = outer(v,v) cannot see the sign of v, so states i and 7-i are identical in every invariant","distinguishability of states i and 7-i under T=outer(v,v)",boolean (identical in every invariant; the sign of v is invisible),apply the sign flip and compare every invariant the representation exposes,,,,,register status=live names=refutation.
g2b,(repo root),GIES-2,CLAIMS_REGISTER.json,MEASURED,"index parity equals site type, 8/8",index parity vs site type agreement,count (8/8),compare index parity against lattice site type,,,,,register status=live names=refutation.
g2b,(repo root),GIES-3,CLAIMS_REGISTER.json,MEASURED,"every NOT crosses sublattices, so every NOT is a Frenkel pair",NOT operations crossing sublattices,"fraction (every NOT crosses, so every NOT is a Frenkel pair)",enumerate NOTs and check sublattice crossing,,,,,register status=live names=refutation.
g2b,(repo root),GLY-0,CLAIMS_REGISTER.json,MEASURED,"bridges/glyph_state_encoder.py did not compile: two complete encoders pasted end to end, a second `from __future__` at line 720",compilability of bridges/glyph_state_encoder.py,boolean (two complete encoders pasted end to end; second `from __future__` at line 720),import/compile the module,,,,,register status=live names=refutation.
g2b,(repo root),GLY-1,CLAIMS_REGISTER.json,MEASURED,"BLOCKAGE is unsatisfiable: its rule needs pressure > 0.5 and total_magnitude < 0.5, and pressure is a non-negative term of that total",reachability of the BLOCKAGE glyph,boolean (unsatisfiable: rule needs pressure > 0.5 and total_magnitude < 0.5 while pressure is a non-negative term of that total; 20000 random draws confirm),two-line arithmetic plus a random-draw sweep,,,,,register status=live names=refutation.
g2b,(repo root),GLY-2,CLAIMS_REGISTER.json,MEASURED,the rule ladder is order-dependent with the order undeclared; recovery of the intended glyph from its own specification is 7 of 12,recovery of the intended glyph from its own specification,"count (7 of 12; the HEAT_FLUX exemplar satisfies RE_NORMALIZE's rule, which is tried first; order undeclared)",score the classifier against exemplars built from a separate statement of intent,,,,,register status=live names=refutation.
g2b,(repo root),GLY-3,CLAIMS_REGISTER.json,MEASURED,sub_glyphs is a function of the primary glyph alone and carries no information about the reading,information content of sub_glyphs,boolean (byte-identical sub_glyphs for two reading sets differing in every magnitude),vary the reading and diff sub_glyphs,,,,,register status=live names=refutation.
g2b,(repo root),GLY-4,CLAIMS_REGISTER.json,MEASURED,the phase-space classifier reaches 5 of 12 glyphs and returns FELT_COHERENT for an empty reading set,glyph coverage of the phase-space classifier,count (5 of 12 glyphs reachable); verdict on an empty reading set (FELT_COHERENT),run the classifier over the PHASE_SPACE_SPEC exemplars and an empty set,,,,,register status=live names=refutation.
g2b,(repo root),GLY-5,CLAIMS_REGISTER.json,MEASURED,"the codec is lossy and documented as if it were not, and an uncertainty above 1.0 is reachable from a legal reading and raises struct.error",codec round-trip loss and uncertainty-field overflow,"boolean lossy; struct.error raised at uncertainty > 1.0 (reachable at magnitude spread above 2 on documented [0, inf))",round-trip legal readings; feed a spread above 2,,,,,register status=live names=refutation.
g2b,(repo root),GLY-6,CLAIMS_REGISTER.json,MEASURED,"the demo constructed an empty SensorSuite, classified six VOIDs, and printed 'operational'",demo output distinctness,count (six VOIDs classified from an empty SensorSuite; prints 'operational'),run the demo and count distinct outputs,,,,,register status=live names=refutation. salvage NULL_ARTIFACT
g2b,(repo root),GLY-7,CLAIMS_REGISTER.json,MEASURED,"encode() needed `time`, imported only inside __main__, so the module raised NameError for every importer while the demo passed",module importability,"NameError for every importer (encode() needs `time`, imported only inside __main__, while the demo passes)",import the module rather than running it,,,,,register status=live names=refutation.
g2b,(repo root),GR-1,CLAIMS_REGISTER.json,MEASURED,"the phi band edges are not monotonic: the loop overshoots f_max and then appends it, so the last interval is reversed and empty",monotonicity of the phi band edges,boolean (the loop overshoots f_max then appends it: last interval reversed and empty; components between f_max and overshoot counted),inspect the edges from the geometric-progression builder,,,,,register status=live names=refutation.
g2b,(repo root),GR-2,CLAIMS_REGISTER.json,MEASURED,bands_per_octave is stored and never read; every value gives byte-identical band edges,effect of bands_per_octave on band edges,boolean (byte-identical edges for every value; stored and never read),construct with two extreme values and diff,,,,,register status=live names=refutation.
g2b,(repo root),GR-3,CLAIMS_REGISTER.json,MEASURED,"the power-law fit is built from every populated band including the peaks it is then used to judge, contradicting its own comment",overlap between the fit set and the peaks it judges,"boolean (fit built from every populated band including the anomalies it is then used to judge, contradicting its own comment)",compare the fit input set against the judged peaks; leave-one-out baseline,,,,,register status=live names=refutation.
g2b,(repo root),GR-5,CLAIMS_REGISTER.json,MEASURED,detect_injection flags 15.7% of bins when both series are independent draws of the same noise process,false-alarm rate of detect_injection,percent of bins flagged (15.7% measured on iid Rayleigh draws; analytic 1/(1+t) = 30.2% at t=2.3156),run on independent draws of the same noise process,,,,,register status=live names=refutation. salvage NULL_ARTIFACT
g2b,(repo root),GR-6,CLAIMS_REGISTER.json,MEASURED,"detect_injection returns a dict with no injections key when called without a baseline, so the documented fallback raises KeyError in the caller",presence of the injections key in detect_injection's return,boolean (missing without a baseline; documented fallback raises KeyError in the caller),call without a baseline,,,,,register status=live names=refutation.
g2b,(repo root),KEA-1,CLAIMS_REGISTER.json,MEASURED,"exactly one minimum, at the ideal centre",number of energy minima,"count (exactly one, at the ideal centre)",minimise the Keating energy over configurations,,,,,register status=live names=refutation.
g2b,(repo root),KEA-3,CLAIMS_REGISTER.json,MEASURED,no lattice separation lands on phi*a,lattice separation vs phi*a,ratio (no lattice separation lands on phi*a),scan lattice sites against phi*a,,,,,register status=live names=refutation.
g2b,(repo root),KEA-7,CLAIMS_REGISTER.json,MEASURED,"energy is exactly even, so vertex and face are degenerate",energy symmetry under central displacement,"boolean (exactly even, so vertex and face are degenerate)",evaluate the energy at +/- displacement,,,,,register status=live names=refutation.
g2b,(repo root),NEG-2,CLAIMS_REGISTER.json,MEASURED,Equal lifetimes under unequal care flux,archive lifetime under unequal care flux,time steps under an expanding maintenance schedule (lifetime set by sigma - W_care/T),maintenance.py: run archives at unequal care flux and compare lifetimes,,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-3,CLAIMS_REGISTER.json,MEASURED,"Resurfacing flat in `tau`, or exponent materially different from -1",resurfacing rate scaling with tau,dimensionless exponent (claim: tau^-1; erasure cost kT ln2 + C/tau),landauer.py: sweep tau and fit the exponent,,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-4,CLAIMS_REGISTER.json,MEASURED,An archive that survives an inversion without reordering its base,base reordering under inversion,boolean / count of edges reversed,rebase.py: invert an archive and inspect whether the base reordered,,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-7,CLAIMS_REGISTER.json,MEASURED,Random lenses of the same functional form reproduce the correlation floor,correlation floor of random vs real lenses,fraction above 0.88 correlation (decision rule: frac_above_0.88 > 0.9 => NEG-7 dead),lens_collapse_test.py with random lenses of the same functional form,,,,,register status=dead names=proposal. status dead: refuted; falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-8,CLAIMS_REGISTER.json,MEASURED,A system with `Phi < 0` sustained over `tau` that does not lose structure,persistence margin Phi = -S_exchange_dot - sigma,entropy-production rate (claim: Phi >= 0 for any persisting structure),persistence.py estimator; trajectory-level sigma estimator still open (playground OPEN_PROBLEMS NEG-8),,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-9,CLAIMS_REGISTER.json,MEASURED,A stable archive containing a genuine mutual dependency that is not an error,mutual-foundationality cycles in a stable archive,cycle count (boolean present),rebase.Archive.invert: invert and check stability,,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-10,CLAIMS_REGISTER.json,MEASURED,Recentering-frequent archives showing no depth reduction over time,archive depth over time vs recenter frequency,"depth in edges (recenter cost = edges reversed, proportional to path length)",rebase.Archive.topology over a recenter history,,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NEG-11,CLAIMS_REGISTER.json,MEASURED,A durable archive rooted on an unconfirmed base,archive durability vs base validation state,lifetime / degradation-rate comparison,rebase.Archive.recenter on archives rooted at validated vs unvalidated nodes,,,,,register status=live names=proposal. falsifier text from Negentropic/NEG_CLAIMS.md
g2b,(repo root),NLS-1,CLAIMS_REGISTER.json,MEASURED,"the sensor spec path resolves into an unmounted sibling repo, so NonLocalCorrelationSensor could not be constructed anywhere in this tree",constructibility of NonLocalCorrelationSensor in this tree,boolean (spec path resolves into an unmounted sibling repo; FileNotFoundError never named the mount),construct the sensor without spec=; ./fieldlink-sync.sh is the recovery,,,,,register status=live names=refutation.
g2b,(repo root),NLS-2,CLAIMS_REGISTER.json,MEASURED,"scale is inferred from correlation_strength and technique is then selected from scale, so scale/technique agreement is 1.0 by construction: 0 mismatches over 21 strengths spanning [0,1]",scale/technique agreement,"mismatch count (0 over 21 strengths spanning [0,1]; agreement 1.0 by construction; scale_is_inferred flag now carried)",run over 21 correlation_strengths and count mismatches,,,,,register status=live names=refutation. salvage UNFALSIFIABLE
g2b,(repo root),NLS-3,CLAIMS_REGISTER.json,SCOPE-DIFFERENT,"the strength-to-scale map records a strong cross-system correlation as 'cellular', so the observation the sensor exists to catch cannot be recorded at all",,,,"scale inferred from correlation_strength, a property of the result","scale as a property of the EXPERIMENT -- what was sampled, over what extent, across what interval -- passed explicitly",a strong cross-system correlation is recorded as 'cellular': the observation the sensor exists to catch cannot be recorded at all,,register status=live names=refutation. salvage OUT_OF_SCOPE
g2b,(repo root),NLS-4,CLAIMS_REGISTER.json,MEASURED,an inferred scale absent from the spec's scale_to_technique selected no technique and reported nothing,technique selected for an inferred scale absent from the spec,"count (no technique selected, nothing reported; dict.get(key, []) silent empty)",check the four names _infer_scale can emit against the loaded scale_to_technique at construction,,,,,register status=live names=refutation.
g2b,(repo root),R2-3,CLAIMS_REGISTER.json,MEASURED,the bifilar CMRR budget holds at an achievable matching tolerance,bifilar common-mode rejection vs matching tolerance,dB (60 dB CMRR budget) at a stated frequency,measured CMRR by magneto-optic sampling; compare against the budget in transient_suppression.py,,,,,register status=open names=proposal. open proposal; BENCH in playground/OPEN_PROBLEMS.json
g2b,(repo root),R2-8,CLAIMS_REGISTER.json,MEASURED,"the 5 ps write pulse delivers 4.42 mrad at the legal on-chip coil field, 0.14% of a pi pulse",write-pulse rotation authority at the legal on-chip coil field,mrad (the 5 ps write pulse delivers 4.42 mrad = 0.14% of a pi pulse),compute the rotation from pulse length and field limit,,,,,register status=live names=refutation.
g2b,(repo root),SEED-1,CLAIMS_REGISTER.json,MEASURED,"W is the identity, so the channels are independent scalars",mixing matrix W,"boolean (W is the identity, so the channels are independent scalars)",inspect W,,,,,register status=live names=refutation.
g2b,(repo root),SEED-3,CLAIMS_REGISTER.json,MEASURED,the claimed fidelity is 13 orders below the seed resolution,claimed fidelity vs seed resolution,orders of magnitude (claimed fidelity is 13 orders below the seed resolution),compare the fidelity figure against the seed resolution,,,,,register status=live names=refutation.
g2b,(repo root),SEED-5,CLAIMS_REGISTER.json,MEASURED,the fix makes W non-trivial but keeps proportions invariant,proportion invariance after the W fix,boolean (fix makes W non-trivial but keeps proportions invariant),compute the proportions before and after the fix,,,,,register status=live names=refutation.
g2b,(repo root),SIL-1,CLAIMS_REGISTER.json,MEASURED,the shipped strain invariants are blind to crystal orientation,strain-invariant sensitivity to crystal orientation,boolean (shipped invariants unchanged under rotation: blind to orientation),rotate the crystal and recompute the shipped invariants,,,,,register status=live names=refutation.
g2b,(repo root),TMP-1,CLAIMS_REGISTER.json,MEASURED,the mechanical resonance correction uses thermal expansion where the modulus term dominates: ~20x too small and opposite in sign,stiffness-temperature correction magnitude,coefficient ratio (steel: alpha = 12e-6/C vs dE/E ~ -2.4e-4/C; correction ~20x too small and opposite in sign; 0.024% invisible against a +/-8% band),"coefficient comparison, not a bench output reading",,,,,register status=live names=refutation. salvage PHYSICS_BOUND
g2b,(repo root),TMP-2,CLAIMS_REGISTER.json,SCOPE-DIFFERENT,"two reference temperatures inside one module -- 20 C for the material and component corrections, 15 C for the acoustic ones -- and normalize_measurement crosses them",,,,"two reference temperatures in one module (20 C material/component, 15 C acoustic); normalize_measurement passes 15 C into r_correct whose TCR is the copper value at 20 C","a single module-level REF_TEMP_C, each tempco carrying the temperature it is specified at",every electrical normalisation: biased by TCR*5 C = 2.0%,,register status=live names=refutation. salvage UNITS
g2b,(repo root),TMP-3,CLAIMS_REGISTER.json,MEASURED,"acoustic_f_correct uses the linear c(T) ratio and helmholtz_f_correct the exact sqrt(T_ref/T), for the same physics, with the docstrings swapped",disagreement between acoustic_f_correct (linear c(T) ratio) and helmholtz_f_correct (exact sqrt(T_ref/T)),percent (0.28% at -40 C for the same physics; docstrings swapped),run both functions on the same mode and compare,,,,,register status=live names=refutation. salvage SUPERSEDED
g2b,(repo root),TMP-4,CLAIMS_REGISTER.json,MEASURED,"mu_water states no validity range, is 53% low at 100 C, and returns the 0 C value for every temperature below zero",mu_water error and validity range,"percent (+6% at 20 C, -11% at 50 C, -53% at 100 C; returns the 0 C value for every temperature below zero)",evaluate the exponential fit against data across the range; query below 0 C,,,,,register status=live names=refutation. salvage PHYSICS_BOUND
g2b,(repo root),TMP-5,CLAIMS_REGISTER.json,MEASURED,c_air(T) = 331.3 + 0.606*T is within 0.52% of the exact sqrt form over the -50..+50 C range it claims,error of linear c_air(T) = 331.3 + 0.606*T vs the exact sqrt form,percent (within 0.52% over the claimed -50..+50 C; a +20 C prediction read at -40 C is 10.6% off in frequency against a +/-8% band),compare the two forms over the claimed range,,,,,register status=live names=mechanism. mechanism (sound correction)
g2b,(repo root),TRD-0,CLAIMS_REGISTER.json,MEASURED,on the shipped fixture the two failing scopes report no time-to-failure and the only prediction belongs to the stable one,per-scope predicted_fail_days on the shipped fixture,days (the two failing scopes report None; the stable one gets 1950.8 days extrapolated from R^2 = 0.294),run trend.py on the shipped fixture and read the headline,,,,,register status=live names=refutation.
g2b,(repo root),TRD-1,CLAIMS_REGISTER.json,MEASURED,"fail_threshold = predicted*(1 + 2*tol_frac) is an upper edge only, so a downward drift is never classified failed",fail verdict for a downward drift,verdict label (a value fallen 95% below its claim still reported 'drifting'; fail_threshold = predicted*(1+2*tol_frac) is an upper edge only),feed a drift crossing the lower edge,,,,,register status=live names=refutation.
g2b,(repo root),TRD-2,CLAIMS_REGISTER.json,MEASURED,"when the value is already past the threshold and falling, predicted_fail_days is the time to come back INSIDE the band",predicted_fail_days for a value already past threshold and falling,days (measured 10.0 on a value failing throughout; it is the time to come back INSIDE the band),"run on an already-failing, falling series",,,,,register status=live names=refutation.
g2b,(repo root),TRD-3,CLAIMS_REGISTER.json,MEASURED,"no minimum-sample gate: two points give R^2 = 1.0 by construction, so any pair of readings classifies as drifting or accelerating",R^2 at n=2,unitless (exactly 1.0 by construction; the r2 > 0.5 and r2 > 0.7 branches unguarded),fit any two points,,,,,register status=live names=refutation.
g2b,(repo root),TRD-4,CLAIMS_REGISTER.json,SCOPE-DIFFERENT,"the stable gate abs(slope) < 1e-6 compares per-day changes in ohms, hertz and kelvin against one absolute constant",,,,"absolute per-day slope compared against one constant 1e-6 across ohms, hertz and kelvin","relative slope = slope / the claim's predicted value (dimensionless, comparable across domains)","small-valued claims: 1e-5/day is 0.036%/yr of a 10-ohm claim but 365%/yr of a 0.001-unit one, which the gate calls stable",,register status=live names=refutation. salvage UNITS
g2b,(repo root),TRD-5,CLAIMS_REGISTER.json,MEASURED,cross_domain_correlation gates on |r| > 0.6 with no null; any two monotone drifts correlate at ~1 whatever their cause,cross_domain_correlation |r| gate,correlation coefficient (exactly r = 1.0000 between two straight ramps; gate at 0.6 with no null),correlate two monotone drifts; detrend or shuffle for a null,,,,,register status=live names=refutation. salvage NULL_ARTIFACT
g2b,(repo root),TRD-6,CLAIMS_REGISTER.json,MEASURED,"the overlap is an exact float-timestamp set intersection and the defaults compare electrical against thermal, so the one correlated pair in the fixture is never tested",timestamp overlap and domain-pair coverage,"count (exact float-timestamp set intersection empty; defaults compare only electrical vs thermal, so the one correlated fixture pair is never tested)",run on the fixture; bin timestamps to a tolerance; iterate all domain pairs,,,,,register status=live names=refutation.
g2b,(repo root),TRD-7,CLAIMS_REGISTER.json,MEASURED,"trend.py's LEDGER is a relative path, like the 24 sites in bridge.py and fabrication/",relative-path LEDGER sites,"count (25 sites across trend.py, bridge.py and fabrication/)",run from two working directories; grep the sites,,,,,register status=live names=refutation.
g2b,(repo root),TRI-1,CLAIMS_REGISTER.json,MEASURED,"Equilateral minimises worst-case strength of figure, at exactly 1.0",worst-case strength of figure over triangle geometries,"dimensionless (equilateral minimises it, at exactly 1.0)",compute strength of figure across geometries; a geometry beating 1.0 refutes,,,,,register status=open names=proposal. open proposal
g2b,(repo root),TRI-2,CLAIMS_REGISTER.json,MEASURED,"Surviving long-lived stone/timber nets skew near-equilateral by selection, not necessarily design",angle distribution of surviving long-lived stone/timber nets,"skew toward near-equilateral, selection-corrected",survey of surviving nets with selection correction,,,,,register status=live names=proposal. live proposal
g2b,(repo root),TRI-3,CLAIMS_REGISTER.json,MEASURED,"Closure failure and record drift are separable: closure tests the observation, drift tests the figure",separability of closure failure and record drift,two verdict labels (closure tests the observation; drift tests the figure),run both tests on the same record,,,,,register status=open names=proposal. open proposal
g2b,(repo root),TRI-4,CLAIMS_REGISTER.json,MEASURED,Angle-only storage removes all metrological dependency; only SIZE needs a preserved datum,metrological data required by angle-only storage,count (only SIZE needs a preserved datum),attempt reconstruction from angles alone plus one size datum,,,,,register status=open names=proposal. open proposal
g2b,(repo root),TTM-2,CLAIMS_REGISTER.json,MEASURED,sp3 readout is rank-deficient,rank of the sp3 readout,matrix rank (deficient),compute the readout matrix rank,,,,,register status=live names=refutation.
g2b,(repo root),TTM-3,CLAIMS_REGISTER.json,MEASURED,the six <110> directions are a complete readout basis,completeness of the six <110> directions as a readout basis,matrix rank (complete basis),span check over the six directions,,,,,register status=live names=mechanism. mechanism claim
g2b,(repo root),VAC-1,CLAIMS_REGISTER.json,MEASURED,the vacuum criterion 'at least one mode survives' is true by construction,surviving mode count under the vacuum criterion,count ('at least one mode survives' is true by construction),run the vacuum_bounds.py construction,,,,,register status=live names=refutation. tautological: P-UNFALSIFIABLE
g2b,(repo root),F1,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dE/dt=V*I inside its bounds (ohmic_circuit,steady_state,lab_scale); failure regimes named in the fail[] pool (e.g. superconductor)",the rate dE/dt=V*I,watts (J/s),VI probes / calorimetry; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: ohmic_circuit,steady_state,lab_scale"
g2b,(repo root),F2,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dF/dr=-2*k*q1*q2/r^3 inside its bounds (vacuum,classical,far_field); failure regimes named in the fail[] pool (e.g. dielectric_breakdown)",the rate dF/dr=-2*k*q1*q2/r^3,N/m (force gradient),torsion balance / electrometer; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: vacuum,classical,far_field"
g2b,(repo root),F3,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dJ/dr=-J/delta inside its bounds (cylindrical_conductor,AC_steady); failure regimes named in the fail[] pool (e.g. r_to_zero)",the rate dJ/dr=-J/delta,"A/m^2 per m (current-density gradient, skin depth)",four-wire AC / eddy probe; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: cylindrical_conductor,AC_steady"
g2b,(repo root),F4,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from abs(dI/dt)=omega*I_peak inside its bounds (AC_circuit,sample_window); failure regimes named in the fail[] pool (e.g. quantum_regime)",the rate abs(dI/dt)=omega*I_peak,A/s,zero-crossing detector / FFT; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: AC_circuit,sample_window"
g2b,(repo root),F5,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dB/dl=mu0*I*(dl_x_rhat)/(4pi*r^2) inside its bounds (vacuum,magnetostatic,line_current); failure regimes named in the fail[] pool (e.g. DC_limit)",the rate dB/dl=mu0*I*(dl_x_rhat)/(4pi*r^2),"T/m (field gradient, Biot-Savart)",hall probe / fluxgate; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: vacuum,magnetostatic,line_current"
g2b,(repo root),F6,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dphi/dt=gamma*B inside its bounds (spin_in_field,classical_to_quantum); failure regimes named in the fail[] pool (e.g. perfect_conductor)",the rate dphi/dt=gamma*B,rad/s (Larmor precession),NMR / ESR / ODMR; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: spin_in_field,classical_to_quantum"
g2b,(repo root),F7,CLAIM_TABLE.json,MEASURED,Measured rate deviates from dpsi/dt=(-i*H/hbar)*psi inside its bounds (closed_quantum_system); failure regimes named in the fail[] pool (e.g. DC_offset_dominant),the rate dpsi/dt=(-i*H/hbar)*psi,s^-1 (Schroedinger evolution rate),state tomography / interferometry; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,bounds: closed_quantum_system
g2b,(repo root),F8,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dP/dx=d_abs(psi)^2/dx inside its bounds (normalised_state,position_basis); failure regimes named in the fail[] pool (e.g. sub_nyquist)",the rate dP/dx=d_abs(psi)^2/dx,1/m (Born probability-density gradient),photon counting / spatial imaging; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: normalised_state,position_basis"
g2b,(repo root),F9,CLAIM_TABLE.json,MEASURED,"Measured rate deviates from dC_tissue/dt=k_in*P(T)*phi_lipid*C_env-k_out*C_tissue inside its bounds (mammalian_lipid_tissue,quasi-steady_environment,classical); failure regimes named in the fail[] pool (e.g. rapidly_varying)",the rate dC_tissue/dt=k_in*P(T)*phi_lipid*C_env-k_out*C_tissue,concentration/s in tissue (mol/m^3/s),mass spectrometry / radioimmunoassay / tissue biopsy; verdict vs the claim band per FALSIFIABILITY_NOTICE.txt ladder,,,,,"bounds: mammalian_lipid_tissue,quasi-steady_environment,classical"
